InputFileName,Architecture,ExperimentDate,ScenarioPath,NumberOfInstances,SleepTime,WorkloadIterations,NumberOfIterations,StartTimestamp,MonolithExperiment,MicroserviceExperiment,MonoFrontendDuration,MonoBackendDuration,MicroFrontendDuration,MicroBackendDuration,C-State,Resident,Count,Latency
3-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.019%,654,480
3-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.072%,27125,200
3-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,44,124
3-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.142%,12478,85
3-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.008%,1695,70
3-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.017%,3417,10
3-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.052%,9858,2
3-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,54,0
3-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.375%
17-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.313%,101716,890
17-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.019%,434,480
17-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.058%,25698,200
17-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,33,124
17-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.117%,9916,85
17-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.008%,2232,70
17-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.012%,3295,10
17-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.036%,5141,2
17-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,18,0
17-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.437%
29-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.145%,82733,890
29-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.010%,476,480
29-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.151%,29594,200
29-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.002%,61,124
29-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.140%,14380,85
29-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.010%,2553,70
29-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.017%,2045,10
29-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.079%,12763,2
29-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,26,0
29-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.446%
21-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.302%,92114,890
21-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.011%,485,480
21-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.078%,28008,200
21-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,36,124
21-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.136%,11848,85
21-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.009%,2406,70
21-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.021%,3281,10
21-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.055%,11106,2
21-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,36,0
21-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.387%
22-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.150%,91446,890
22-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.014%,542,480
22-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.152%,30390,200
22-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,45,124
22-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.148%,13963,85
22-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.012%,3205,70
22-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.017%,2616,10
22-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.055%,8536,2
22-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,29,0
22-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.452%
8-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.384%,99440,890
8-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.011%,574,480
8-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.021%,27562,200
8-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.002%,53,124
8-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.153%,11226,85
8-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.006%,1577,70
8-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.017%,2392,10
8-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.019%,3887,2
8-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,30,0
8-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.387%
9-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.200%,96701,890
9-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.016%,524,480
9-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.183%,30020,200
9-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.002%,59,124
9-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.153%,13061,85
9-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.012%,2617,70
9-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.016%,2862,10
9-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.034%,5770,2
9-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,24,0
9-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.385%
19-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.253%,89167,890
19-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.015%,489,480
19-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.090%,27433,200
19-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,46,124
19-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.125%,12660,85
19-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.007%,1918,70
19-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.009%,1909,10
19-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.066%,10524,2
19-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,25,0
19-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.435%
24-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.540%,84364,890
24-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.013%,313,480
24-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,0.857%,20686,200
24-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,27,124
24-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.091%,8447,85
24-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.005%,1194,70
24-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.018%,6038,10
24-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.102%,18832,2
24-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,35,0
24-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.373%
4-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.350%,92488,890
4-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.017%,472,480
4-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.005%,25800,200
4-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,32,124
4-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.119%,11272,85
4-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.006%,1676,70
4-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.011%,1629,10
4-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.051%,8293,2
4-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,34,0
4-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.440%
10-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.297%,96997,890
10-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.019%,624,480
10-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.031%,27649,200
10-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,39,124
10-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.164%,13074,85
10-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.007%,1864,70
10-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.014%,2493,10
10-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.035%,5941,2
10-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,18,0
10-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.432%
25-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.405%,102391,890
25-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.021%,385,480
25-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,0.960%,24917,200
25-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,38,124
25-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.137%,10395,85
25-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.004%,1110,70
25-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.011%,2185,10
25-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.030%,4884,2
25-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,20,0
25-api-baseline.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.429%
16-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.407%,85252,890
16-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.031%,439,480
16-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,0.961%,21683,200
16-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,47,124
16-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.101%,9251,85
16-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.006%,1803,70
16-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.021%,6779,10
16-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.102%,17716,2
16-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,34,0
16-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.370%
6-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.341%,101206,890
6-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.016%,473,480
6-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.003%,27603,200
6-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,39,124
6-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.165%,12378,85
6-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.006%,1586,70
6-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.014%,1982,10
6-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.025%,3698,2
6-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,15,0
6-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.428%
1-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.418%,99057,890
1-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.013%,546,480
1-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,0.986%,25232,200
1-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.001%,50,124
1-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.117%,9012,85
1-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,6,C3,0.006%,1506,70
1-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,7,C1E,0.009%,1572,10
1-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,8,C1,0.020%,3190,2
1-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,9,POLL,0.000%,15,0
1-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,10,C0,0.430%
11-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,1,C10,98.195%,97849,890
11-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,2,C9,0.021%,594,480
11-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,3,C8,1.126%,31402,200
11-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,4,C7s,0.002%,56,124
11-api-monitor.csv,mono,28-02-24T21-58-31,1,5,300,50,30,28-02-24T21-58-31,29-02-24T15-13-49,,,633.679424586,,633.679424586,5,C6,0.179%,13779,85
